 2.94560000e-04  9.00067210e-01  2.94560000e-04  8.50677555e-01  2.94560000e-04  8.90038425e-01  2.94560000e-04  9.38092655e-01 
 2.96560000e-04  9.00067661e-01  2.96560000e-04  8.50682076e-01  2.96560000e-04  8.90038856e-01  2.96560000e-04  9.38092401e-01 
 2.98560000e-04  9.00068111e-01  2.98560000e-04  8.50686596e-01  2.98560000e-04  8.90039289e-01  2.98560000e-04  9.38092143e-01 
 3.00560000e-04  9.00068562e-01  3.00560000e-04  8.50691114e-01  3.00560000e-04  8.90039725e-01  3.00560000e-04  9.38091880e-01 
 3.02560000e-04  9.00069012e-01  3.02560000e-04  8.50695630e-01  3.02560000e-04  8.90040164e-01  3.02560000e-04  9.38091611e-01 
 3.04560000e-04  9.00069462e-01  3.04560000e-04  8.50700144e-01  3.04560000e-04  8.90040607e-01  3.04560000e-04  9.38091337e-01 
 3.06560000e-04  9.00069912e-01  3.06560000e-04  8.50704657e-01  3.06560000e-04  8.90041051e-01  3.06560000e-04  9.38091058e-01 
 3.08560000e-04  9.00070361e-01  3.08560000e-04  8.50709167e-01  3.08560000e-04  8.90041499e-01  3.08560000e-04  9.38090773e-01 
 3.10560000e-04  9.00070811e-01  3.10560000e-04  8.50713676e-01  3.10560000e-04  8.90041950e-01  3.10560000e-04  9.38090482e-01 
 3.12560000e-04  9.00071260e-01  3.12560000e-04  8.50718183e-01  3.12560000e-04  8.90042404e-01  3.12560000e-04  9.38090186e-01 
 3.14560000e-04  9.00071709e-01  3.14560000e-04  8.50722688e-01  3.14560000e-04  8.90042860e-01  3.14560000e-04  9.38089885e-01 
 3.16560000e-04  9.00072158e-01  3.16560000e-04  8.50727191e-01  3.16560000e-04  8.90043319e-01  3.16560000e-04  9.38089577e-01 
 3.18560000e-04  9.00072607e-01  3.18560000e-04  8.50731692e-01  3.18560000e-04  8.90043782e-01  3.18560000e-04  9.38089264e-01 
 3.20560000e-04  9.00073055e-01  3.20560000e-04  8.50736191e-01  3.20560000e-04  8.90044247e-01  3.20560000e-04  9.38088945e-01 
 3.22560000e-04  9.00073504e-01  3.22560000e-04  8.50740689e-01  3.22560000e-04  8.90044715e-01  3.22560000e-04  9.38088620e-01 
 3.24560000e-04  9.00073952e-01  3.24560000e-04  8.50745184e-01  3.24560000e-04  8.90045186e-01  3.24560000e-04  9.38088290e-01 
 3.26560000e-04  9.00074400e-01  3.26560000e-04  8.50749678e-01  3.26560000e-04  8.90045659e-01  3.26560000e-04  9.38087953e-01 
 3.28560000e-04  9.00074847e-01  3.28560000e-04  8.50754169e-01  3.28560000e-04  8.90046136e-01  3.28560000e-04  9.38087610e-01 
 3.30560000e-04  9.00075295e-01  3.30560000e-04  8.50758659e-01  3.30560000e-04  8.90046615e-01  3.30560000e-04  9.38087261e-01 
 3.32560000e-04  9.00075742e-01  3.32560000e-04  8.50763146e-01  3.32560000e-04  8.90047097e-01  3.32560000e-04  9.38086905e-01 
 3.34560000e-04  9.00076189e-01  3.34560000e-04  8.50767632e-01  3.34560000e-04  8.90047582e-01  3.34560000e-04  9.38086544e-01 
 3.36560000e-04  9.00076636e-01  3.36560000e-04  8.50772115e-01  3.36560000e-04  8.90048070e-01  3.36560000e-04  9.38086176e-01 
 3.38560000e-04  9.00077082e-01  3.38560000e-04  8.50776597e-01  3.38560000e-04  8.90048561e-01  3.38560000e-04  9.38085801e-01 
 3.40560000e-04  9.00077529e-01  3.40560000e-04  8.50781076e-01  3.40560000e-04  8.90049054e-01  3.40560000e-04  9.38085421e-01 
 3.42560000e-04  9.00077975e-01  3.42560000e-04  8.50785554e-01  3.42560000e-04  8.90049551e-01  3.42560000e-04  9.38085033e-01 
 3.44560000e-04  9.00078421e-01  3.44560000e-04  8.50790029e-01  3.44560000e-04  8.90050050e-01  3.44560000e-04  9.38084639e-01 
 3.46560000e-04  9.00078867e-01  3.46560000e-04  8.50794502e-01  3.46560000e-04  8.90050552e-01  3.46560000e-04  9.38084239e-01 
 3.48560000e-04  9.00079312e-01  3.48560000e-04  8.50798974e-01  3.48560000e-04  8.90051057e-01  3.48560000e-04  9.38083831e-01 
 3.50560000e-04  9.00079758e-01  3.50560000e-04  8.50803443e-01  3.50560000e-04  8.90051565e-01  3.50560000e-04  9.38083417e-01 
 3.52560000e-04  9.00080203e-01  3.52560000e-04  8.50807910e-01  3.52560000e-04  8.90052075e-01  3.52560000e-04  9.38082996e-01 
